Timestamp,1_hr_PC,2_hr_PC,6_hr_PC,12_hr_PC,24_hr_PC
2017-01-13 13:00,1.010915406,2.056561647,1.972215331,4.878442074,2.642024312
2017-01-13 14:00,1.035181433,2.166144778,1.553386136,2.879597225,1.853011604
2017-01-13 15:00,1.119375775,0.834974112,0.792435402,1.121806558,1.727071635
2017-01-13 16:00,-0.28125338,-0.614190074,-0.218752629,0.318513444,0.602170699
2017-01-13 17:00,-0.333875731,-0.910022299,0.213342976,0.732839149,0.696679323
2017-01-13 18:00,-0.578076625,0.014512384,1.609665248,0.580495356,1.33755805
2017-01-13 19:00,0.596034546,0.875805863,2.850018246,0.951222479,1.730932977
2017-01-13 20:00,0.278113664,0.38331318,1.30592503,1.033857316,0.967351874
2017-01-13 21:00,0.104907754,0.255637284,0.326781623,0.592065597,-0.162787893
2017-01-13 22:00,0.15057157,1.206981703,0.538443933,0.069865208,-0.697447511
2017-01-13 23:00,1.054821871,1.697096534,0.518390224,0.672343701,-0.411344447
2017-01-14 00:00,0.635570526,-0.284459468,-1.012866137,-0.142824837,-0.974779514
2017-01-14 01:00,-0.914219484,-1.598997079,-1.846179319,-2.132390335,-1.983371377
2017-01-14 02:00,-0.691095727,-0.377178324,-0.268560516,-0.997851516,-1.16137503
2017-01-14 03:00,0.31610197,0.447110011,0.264419899,0.598550498,-0.278842802
2017-01-14 04:00,0.130595227,-0.354643918,-0.466069203,0.282756638,-0.711684079
